MONITOR_OFFICIAL_NAME,MONITOR_EXP_NAME,DCUM,IP,IS_CABLE_CONNECTED,SELECTED_RS,SECONDS_IRRADIATION,SOURCE_DISTANCE_CM,BLM_SOURCE_TEST_THRESHOLD_GY_S,BLM_REACH_FLAG,BLM_LOCATION,BLM_POSITION
BLMBI.A29L5,BLMBI.29L5.B0T10_MBA-MBB_28L5,11964.85,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A29L5,BLMQI.28L5.B2E30_MQ,11979.3,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F28L5,BLMQI.28L5.B1I10_MQ,11982.39,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C28L5,BLMQI.28L5.B2E10_MQ,11985.8,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B28L5,BLMQI.28L5.B1I30_MQ,11988.3,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B28L5,BLMBI.28L5.B0T20_MBA-MBB_28L5,12002.64,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A28L5,BLMBI.28L5.B0T10_MBB-MBA_27L5,12018.3,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A28L5,BLMQI.27L5.B2E30_MQ,12032.75,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F27L5,BLMQI.27L5.B1I10_MQ,12035.84,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C27L5,BLMQI.27L5.B2E10_MQ,12039.25,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B27L5,BLMQI.27L5.B1I30_MQ,12041.75,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B27L5,BLMBI.27L5.B0T20_MBB-MBA_27L5,12056.09,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A27L5,BLMBI.27L5.B0T10_MBA-MBB_26L5,12071.75,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A27L5,BLMQI.26L5.B2E30_MQ,12086.2,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F26L5,BLMQI.26L5.B1I10_MQ,12089.29,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C26L5,BLMQI.26L5.B2E10_MQ,12092.7,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B26L5,BLMQI.26L5.B1I30_MQ,12095.2,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B26L5,BLMBI.26L5.B0T20_MBA-MBB_26L5,12109.54,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A26L5,BLMBI.26L5.B0T10_MBB-MBA_25L5,12125.2,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A26L5,BLMQI.25L5.B2E30_MQ,12139.65,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F25L5,BLMQI.25L5.B1I10_MQ,12142.74,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C25L5,BLMQI.25L5.B2E10_MQ,12146.15,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B25L5,BLMQI.25L5.B1I30_MQ,12148.65,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B25L5,BLMBI.25L5.B0T20_MBB-MBA_25L5,12162.99,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A25L5,BLMBI.25L5.B0T10_MBA-MBB_24L5,12178.65,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A25L5,BLMQI.24L5.B2E30_MQ,12193.1,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F24L5,BLMQI.24L5.B1I10_MQ,12196.19,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C24L5,BLMQI.24L5.B2E10_MQ,12199.6,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B24L5,BLMQI.24L5.B1I30_MQ,12202.1,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B24L5,BLMBI.24L5.B0T20_MBA-MBB_24L5,12216.44,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A24L5,BLMBI.24L5.B0T10_MBB-MBA_23L5,12232.1,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A24L5,BLMQI.23L5.B2E30_MQ,12246.55,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F23L5,BLMQI.23L5.B1I10_MQ,12249.64,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C23L5,BLMQI.23L5.B2E10_MQ,12253.05,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B23L5,BLMQI.23L5.B1I30_MQ,12255.55,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B23L5,BLMBI.23L5.B0T20_MBB-MBA_23L5,12269.89,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A23L5,BLMBI.23L5.B0T10_MBA-MBB_22L5,12285.55,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A23L5,BLMQI.22L5.B2E30_MQ,12300,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F22L5,BLMQI.22L5.B1I10_MQ,12303.09,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C22L5,BLMQI.22L5.B2E10_MQ,12306.5,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B22L5,BLMQI.22L5.B1I30_MQ,12309,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B22L5,BLMBI.22L5.B0T20_MBA-MBB_22L5,12323.34,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A22L5,BLMBI.22L5.B0T10_MBB-MBA_21L5,12339,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A22L5,BLMQI.21L5.B2E30_MQ,12353.45,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F21L5,BLMQI.21L5.B1I10_MQ,12356.54,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C21L5,BLMQI.21L5.B2E10_MQ,12359.95,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B21L5,BLMQI.21L5.B1I30_MQ,12362.45,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B21L5,BLMBI.21L5.B0T20_MBB-MBA_21L5,12376.79,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A21L5,BLMBI.21L5.B0T10_MBA-MBB_20L5,12392.45,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A21L5,BLMQI.20L5.B2E30_MQ,12406.9,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F20L5,BLMQI.20L5.B1I10_MQ,12409.99,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C20L5,BLMQI.20L5.B2E10_MQ,12413.4,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B20L5,BLMQI.20L5.B1I30_MQ,12415.9,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B20L5,BLMBI.20L5.B0T20_MBA-MBB_20L5,12430.24,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A20L5,BLMBI.20L5.B0T10_MBB-MBA_19L5,12445.9,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A20L5,BLMQI.19L5.B2E30_MQ,12460.35,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F19L5,BLMQI.19L5.B1I10_MQ,12463.44,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C19L5,BLMQI.19L5.B2E10_MQ,12466.85,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B19L5,BLMQI.19L5.B1I30_MQ,12469.35,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B19L5,BLMBI.19L5.B0T20_MBB-MBA_19L5,12483.69,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A19L5,BLMBI.19L5.B0T10_MBA-MBB_18L5,12499.35,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A19L5,BLMQI.18L5.B2E30_MQ,12513.8,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F18L5,BLMQI.18L5.B1I10_MQ,12516.89,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C18L5,BLMQI.18L5.B2E10_MQ,12520.3,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B18L5,BLMQI.18L5.B1I30_MQ,12522.8,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B18L5,BLMBI.18L5.B0T20_MBA-MBB_18L5,12537.14,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A18L5,BLMBI.18L5.B0T10_MBB-MBA_17L5,12552.8,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A18L5,BLMQI.17L5.B2E30_MQ,12567.25,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F17L5,BLMQI.17L5.B1I10_MQ,12570.34,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C17L5,BLMQI.17L5.B2E10_MQ,12573.75,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B17L5,BLMQI.17L5.B1I30_MQ,12576.25,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B17L5,BLMBI.17L5.B0T20_MBB-MBA_17L5,12590.59,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A17L5,BLMBI.17L5.B0T10_MBA-MBB_16L5,12606.25,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A17L5,BLMQI.16L5.B2E30_MQ,12620.7,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F16L5,BLMQI.16L5.B1I10_MQ,12623.79,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C16L5,BLMQI.16L5.B2E10_MQ,12627.2,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B16L5,BLMQI.16L5.B1I30_MQ,12629.7,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B16L5,BLMBI.16L5.B0T20_MBA-MBB_16L5,12644.04,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A16L5,BLMBI.16L5.B0T10_MBB-MBA_15L5,12659.7,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A16L5,BLMQI.15L5.B2E30_MQ,12674.15,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F15L5,BLMQI.15L5.B1I10_MQ,12677.24,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C15L5,BLMQI.15L5.B2E10_MQ,12680.65,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B15L5,BLMQI.15L5.B1I30_MQ,12683.15,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B15L5,BLMBI.15L5.B0T20_MBB-MBA_15L5,12697.49,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A15L5,BLMBI.15L5.B0T10_MBA-MBB_14L5,12713.15,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A15L5,BLMQI.14L5.B2E30_MQ,12727.6,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F14L5,BLMQI.14L5.B1I10_MQ,12730.69,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C14L5,BLMQI.14L5.B2E10_MQ,12734.1,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B14L5,BLMQI.14L5.B1I30_MQ,12736.6,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B14L5,BLMBI.14L5.B0T20_MBA-MBB_14L5,12750.94,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A14L5,BLMBI.14L5.B0T10_MBB-MBA_13L5,12766.6,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A14L5,BLMQI.13L5.B2E30_MQ,12781.05,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F13L5,BLMQI.13L5.B1I10_MQ,12784.14,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C13L5,BLMQI.13L5.B2E10_MQ,12787.55,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.B13L5,BLMAI.13L5.B2E22_MBA,12789.6,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B13L5,BLMQI.13L5.B1I30_MQ,12790.05,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMAI.A13L5,BLMAI.13L5.B2E21_MBA,12791.7,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B13L5,BLMBI.13L5.B0T20_MBB-MBA_13L5,12804.39,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A13L5,BLMBI.13L5.B0T10_MBA-MBB_12L5,12820.05,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A13L5,BLMQI.12L5.B2E30_MQ,12834.5,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F12L5,BLMQI.12L5.B1I10_MQ,12837.59,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C12L5,BLMQI.12L5.B2E10_MQ,12841,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B12L5,BLMQI.12L5.B1I30_MQ,12843.5,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.B12L5,BLMBI.12L5.B0T20_MBA-MBB_12L5,12857.84,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A12L5,BLMBI.12L5.B0T10_MBB-MBA_11L5,12873.5,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A12L5,BLMQI.11L5.B2E30_MQ,12887.95,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F11L5,BLMQI.11L5.B1I10_MQ,12891.04,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C11L5,BLMQI.11L5.B2E10_MQ,12895.7,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B11L5,BLMQI.11L5.B1I30_MQ,12898.2,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMEI.G11L5,BLMEI.11L5.B2E22_LEFL,12904.8,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMEI.F11L5,BLMEI.11L5.B2E21_LEFL,12906.9,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMEI.E11L5,BLMEI.11L5.B2E30_LEFL,12909,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A11L5,BLMBI.11L5.B0T20_MBA-LEFL_11L5,12910.62,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMAI.D11L5,BLMAI.11L5.B2E24_MBA,12911.5,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.C11L5,BLMAI.11L5.B2E23_MBA,12913.2,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.B11L5,BLMAI.11L5.B2E22_MBA,12915.3,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.A11L5,BLMAI.11L5.B2E21_MBA,12917.4,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B11L5,BLMBI.11L5.B0T10_MBB-MBA_10L5,12926.28,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A11L5,BLMQI.10L5.B2E30_MQML,12940.73,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F10L5,BLMQI.10L5.B1I10_MQML,12943.82,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.E10L5,BLMQI.10L5.B2E20_MQML,12945.11,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.C10L5,BLMQI.10L5.B2E10_MQML,12948.48,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B10L5,BLMQI.10L5.B1I30_MQML,12950.98,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.A10L5,BLMBI.10L5.B0T10_MBB-MBA_09L5,12965.35,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMAI.B10L5,BLMAI.10L5.B2E22_MBB,12969.56,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.A10L5,BLMAI.10L5.B2E21_MBB,12974.76,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.A10L5,BLMQI.09L5.B2E30_MQM,12979.8,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F9L5,BLMQI.09L5.B1I10_MQM,12982.89,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.E9L5,BLMQI.09L5.B2E20_MQM,12984.89,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.C9L5,BLMQI.09L5.B2E10_MQM,12988.94,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B9L5,BLMBI.09L5.B0T10_MQ-MBB_09L5,12990.69,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B9L5,BLMQI.09L5.B1I30_MQM,12991.44,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMBI.A9L5,BLMBI.09L5.B0T10_MBB-MBA_08L5,13005.81,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A9L5,BLMQI.08L5.B2E30_MQML,13020.26,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F8L5,BLMQI.08L5.B1I10_MQML,13023.35,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.E8L5,BLMQI.08L5.B2E20_MQML,13024.64,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.C8L5,BLMQI.08L5.B2E10_MQML,13028.01,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B8L5,BLMQI.08L5.B1I30_MQML,13030.51,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMAI.F8L5,BLMAI.08L5.B2E23_MBA,13032.68,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.E8L5,BLMAI.08L5.B2E22_MBA,13036.33,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.D8L5,BLMAI.08L5.B2E21_MBA,13039.98,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.C8L5,BLMAI.08L5.B2E30_MBB,13043.63,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A8L5,BLMBI.08L5.B0T10_MBB-MBA_07L5,13044.88,LHC_IP5,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMAI.B8L5,BLMAI.08L5.B2E22_MBB,13049.09,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.A8L5,BLMAI.08L5.B2E21_MBB,13054.29,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.A8L5,BLMQI.07L5.B2E30_MQM,13059.29,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.F7L5,BLMQI.07L5.B1I10_MQM,13062.42,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMQI.E7L5,BLMQI.07L5.B2E20_MQM,13064.84,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.C7L5,BLMQI.07L5.B2E10_MQM,13069.41,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.B7L5,BLMQI.07L5.B1I30_MQM,13072.24,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMQI.A7L5,BLMQI.06L5.B2E30_MQML,13095.59,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.G6L5,BLMQI.06L5.B1I10_MQML,13099.31,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMQI.F6L5,BLMQI.06L5.B2E22_MQML_XRP,13100.3,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.E6L5,BLMQI.06L5.B1I20_MQML_XRP,13101.75,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,Internal
BLMQI.D6L5,BLMQI.06L5.B2E21_MQML_XRP,13102.7,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.C6L5,BLMQI.06L5.B2E10_MQML_XRP,13104.22,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMTI.A6L5,BLMTI.06L5.B2E10_TCL.6L5.B2,13106.32,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMTS.A6L5,BLMTS.06L5.B2E10_TCL.6L5.B2,13106.32,LHC_IP5,1,RS09,30,1,0.05,Difficult,Ring,External
BLMQI.B6L5,BLMQI.06L5.B1I30_MQML_XRP,13106.47,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,Internal
BLMEI.A6L5,BLMEI.06L5.B2E10_XRP.B6L5.B2,13108.56,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMEI.B6L5,BLMEI.06L5.B2E10_XRP.E6L5.B2,13112.17,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMEI.C6L5,BLMEI.06L5.B2E10_XRP.D6L5.B2,13115.75,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMEI.D6L5,BLMEI.06L5.B2E10_XRP.C6L5.B2,13124.25,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.A6L5,BLMQI.05L5.B2E30_MQML,13127.24,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.F5L5,BLMQI.05L5.B1I10_MQML,13131.21,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMQI.E5L5,BLMQI.05L5.B2E20_MQML,13132.45,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.D5L5,BLMQI.05L5.B1I20_MQML,13133.65,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMQI.C5L5,BLMQI.05L5.B2E10_MQML,13136.12,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.B5L5,BLMQI.05L5.B1I30_MQML,13138.17,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMTI.A5L5,BLMTI.05L5.B2E10_TCL.5L5.B2,13143.67,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMTS.A5L5,BLMTS.05L5.B2E10_TCL.5L5.B2,13143.67,LHC_IP5,1,RS09,30,1,0.05,Difficult,Ring,External
BLMQI.A5L5,BLMQI.04L5.B2E30_MQY,13154.85,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.F4L5,BLMQI.04L5.B1I10_MQY,13158.83,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMQI.E4L5,BLMQI.04L5.B2E20_MQY,13161.32,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.D4L5,BLMQI.04L5.B1I20_MQY,13162.52,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMQI.C4L5,BLMQI.04L5.B2E10_MQY,13164.84,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMQI.B4L5,BLMQI.04L5.B1I30_MQY,13167.34,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMEI.E4L5,BLMEI.04L5.B2E10_DRIFT,13175.94,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMTI.A4L5,BLMTI.04L5.B2E10_TCL.4L5.B2,13177.25,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMTS.A4L5,BLMTS.04L5.B2E10_TCL.4L5.B2,13177.25,LHC_IP5,1,RS09,30,1,0.05,Difficult,Ring,External
BLMTI.B4L5,BLMTI.04L5.B1I10_TCTPH.4L5.B1,13182.25,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,Internal
BLMTS.B4L5,BLMTS.04L5.B1I10_TCTPH.4L5.B1,13182.25,LHC_IP5,1,RS09,30,1,0.05,Medium,Ring,Internal
BLMTI.C4L5,BLMTI.04L5.B1I10_TCTPV.4L5.B1,13184.74,LHC_IP5,1,RS09,30,1,5.00E-07,Medium,Ring,Internal
BLMTS.C4L5,BLMTS.04L5.B1I10_TCTPV.4L5.B1,13184.74,LHC_IP5,1,RS09,30,1,0.05,Medium,Ring,Internal
BLMTI.D4L5,BLMTI.04L5.B2E10_TANC.4L5,13190,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
BLMTS.D4L5,BLMTS.04L5.B2E10_TANC.4L5,13190,LHC_IP5,1,RS09,30,1,0.05,Difficult,Ring,External
BLMEI.G4L5,BLMEI.04L5.B2I10_X5FCB.A4L5,13214.66,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,Internal
BLMEI.F4L5,BLMEI.04L5.B2E10_X5FCA.B4L5,13243.76,LHC_IP5,1,RS09,30,1,5.00E-07,Difficult,Ring,External
